,trade_date,pre_close,upper_limit,lower_limit,turn_rate,adj_factor,margin_ratio,multiplier,is_adjusted,is_suspended,position,settle_price,pre_settle,conversion_price,exercise_price,is_st,symbol,sec_type1,sec_type2,board,exchange,sec_id,sec_name,sec_abbr,price_tick,trade_n,listed_date,delisted_date,underlying_symbol,option_type,option_margin_ratio1,option_margin_ratio2,call_or_put,conversion_start_date
29,2023-02-20 00:00:00+08:00,7.13,7.84,6.42,0.0873,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
30,2023-02-21 00:00:00+08:00,7.26,7.99,6.53,0.0553,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
31,2023-02-22 00:00:00+08:00,7.29,8.02,6.56,0.0442,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
32,2023-02-23 00:00:00+08:00,7.24,7.96,6.52,0.039,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
33,2023-02-24 00:00:00+08:00,7.23,7.95,6.51,0.0568,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
34,2023-02-27 00:00:00+08:00,7.18,7.9,6.46,0.0538,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
35,2023-02-28 00:00:00+08:00,7.16,7.88,6.44,0.0594,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
36,2023-03-01 00:00:00+08:00,7.18,7.9,6.46,0.0874,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
37,2023-03-02 00:00:00+08:00,7.26,7.99,6.53,0.0582,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
38,2023-03-03 00:00:00+08:00,7.27,8.0,6.54,0.1059,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
39,2023-03-06 00:00:00+08:00,7.35,8.09,6.62,0.085,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
40,2023-03-07 00:00:00+08:00,7.33,8.06,6.6,0.193,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
41,2023-03-08 00:00:00+08:00,7.31,8.04,6.58,0.0649,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
42,2023-03-09 00:00:00+08:00,7.31,8.04,6.58,0.0647,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
43,2023-03-10 00:00:00+08:00,7.27,8.0,6.54,0.0949,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
44,2023-03-13 00:00:00+08:00,7.15,7.87,6.44,0.1748,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
45,2023-03-14 00:00:00+08:00,7.06,7.77,6.35,0.1106,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
46,2023-03-15 00:00:00+08:00,7.02,7.72,6.32,0.0854,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
47,2023-03-16 00:00:00+08:00,7.08,7.79,6.37,0.0971,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
48,2023-03-17 00:00:00+08:00,7.12,7.83,6.41,0.1238,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
49,2023-03-20 00:00:00+08:00,7.11,7.82,6.4,0.0896,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
50,2023-03-21 00:00:00+08:00,7.13,7.84,6.42,0.0647,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
51,2023-03-22 00:00:00+08:00,7.13,7.84,6.42,0.0579,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
52,2023-03-23 00:00:00+08:00,7.18,7.9,6.46,0.0733,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
53,2023-03-24 00:00:00+08:00,7.21,7.93,6.49,0.0875,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
54,2023-03-27 00:00:00+08:00,7.21,7.93,6.49,0.0652,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
55,2023-03-28 00:00:00+08:00,7.15,7.87,6.44,0.0567,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
56,2023-03-29 00:00:00+08:00,7.18,7.9,6.46,0.0432,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
57,2023-03-30 00:00:00+08:00,7.16,7.88,6.44,0.0767,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
58,2023-03-31 00:00:00+08:00,7.19,7.91,6.47,0.0683,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
59,2023-04-03 00:00:00+08:00,7.19,7.91,6.47,0.069,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
60,2023-04-04 00:00:00+08:00,7.19,7.91,6.47,0.0876,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
61,2023-04-06 00:00:00+08:00,7.21,7.93,6.49,0.0502,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
62,2023-04-07 00:00:00+08:00,7.18,7.9,6.46,0.0595,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
63,2023-04-10 00:00:00+08:00,7.23,7.95,6.51,0.0598,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
64,2023-04-11 00:00:00+08:00,7.21,7.93,6.49,0.0688,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
65,2023-04-12 00:00:00+08:00,7.18,7.9,6.46,0.0664,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
66,2023-04-13 00:00:00+08:00,7.21,7.93,6.49,0.0878,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
67,2023-04-14 00:00:00+08:00,7.25,7.98,6.53,0.0854,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
68,2023-04-17 00:00:00+08:00,7.27,8.0,6.54,0.1227,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
69,2023-04-18 00:00:00+08:00,7.39,8.13,6.65,0.2637,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
70,2023-04-19 00:00:00+08:00,7.54,8.29,6.79,0.1781,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
71,2023-04-20 00:00:00+08:00,7.53,8.28,6.78,0.2465,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
72,2023-04-21 00:00:00+08:00,7.68,8.45,6.91,0.1712,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
73,2023-04-24 00:00:00+08:00,7.59,8.35,6.83,0.1477,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
74,2023-04-25 00:00:00+08:00,7.49,8.24,6.74,0.1458,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
75,2023-04-26 00:00:00+08:00,7.56,8.32,6.8,0.1735,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
76,2023-04-27 00:00:00+08:00,7.46,8.21,6.71,0.1679,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
77,2023-04-28 00:00:00+08:00,7.48,8.23,6.73,0.1323,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
78,2023-05-04 00:00:00+08:00,7.6,8.36,6.84,0.2585,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
79,2023-05-05 00:00:00+08:00,7.68,8.45,6.91,0.2316,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
80,2023-05-08 00:00:00+08:00,7.76,8.54,6.98,0.4876,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
81,2023-05-09 00:00:00+08:00,8.07,8.88,7.26,0.4158,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
82,2023-05-10 00:00:00+08:00,7.96,8.76,7.16,0.2976,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
83,2023-05-11 00:00:00+08:00,7.7,8.47,6.93,0.147,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
84,2023-05-12 00:00:00+08:00,7.67,8.44,6.9,0.1874,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
85,2023-05-15 00:00:00+08:00,7.62,8.38,6.86,0.1675,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
86,2023-05-16 00:00:00+08:00,7.69,8.46,6.92,0.141,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
87,2023-05-17 00:00:00+08:00,7.67,8.44,6.9,0.1003,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
88,2023-05-18 00:00:00+08:00,7.61,8.37,6.85,0.1319,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
89,2023-05-19 00:00:00+08:00,7.68,8.45,6.91,0.1195,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
90,2023-05-22 00:00:00+08:00,7.54,8.29,6.79,0.0721,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
91,2023-05-23 00:00:00+08:00,7.54,8.29,6.79,0.0995,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
92,2023-05-24 00:00:00+08:00,7.45,8.2,6.71,0.1538,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
93,2023-05-25 00:00:00+08:00,7.29,8.02,6.56,0.1172,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
94,2023-05-26 00:00:00+08:00,7.31,8.04,6.58,0.0644,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
95,2023-05-29 00:00:00+08:00,7.32,8.05,6.59,0.1009,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
96,2023-05-30 00:00:00+08:00,7.41,8.15,6.67,0.0918,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
97,2023-05-31 00:00:00+08:00,7.37,8.11,6.63,0.0905,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
98,2023-06-01 00:00:00+08:00,7.35,8.09,6.62,0.1043,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
99,2023-06-02 00:00:00+08:00,7.28,8.01,6.55,0.0705,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
100,2023-06-05 00:00:00+08:00,7.35,8.09,6.62,0.0725,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
101,2023-06-06 00:00:00+08:00,7.41,8.15,6.67,0.1149,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
102,2023-06-07 00:00:00+08:00,7.38,8.12,6.64,0.0736,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
103,2023-06-08 00:00:00+08:00,7.46,8.21,6.71,0.0941,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
104,2023-06-09 00:00:00+08:00,7.57,8.33,6.81,0.0759,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
105,2023-06-12 00:00:00+08:00,7.56,8.32,6.8,0.0692,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
106,2023-06-13 00:00:00+08:00,7.43,8.17,6.69,0.0536,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
107,2023-06-14 00:00:00+08:00,7.46,8.21,6.71,0.0613,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
108,2023-06-15 00:00:00+08:00,7.4,8.14,6.66,0.0713,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
109,2023-06-16 00:00:00+08:00,7.45,8.2,6.71,0.0917,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
110,2023-06-19 00:00:00+08:00,7.43,8.17,6.69,0.0592,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
111,2023-06-20 00:00:00+08:00,7.34,8.07,6.61,0.0696,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
112,2023-06-21 00:00:00+08:00,7.29,8.02,6.56,0.0686,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
113,2023-06-26 00:00:00+08:00,7.27,8.0,6.54,0.1159,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
